EarthPod Sensor Log
Created: Thu Jul 16 01:17:27 2020

Measurement Time,Time Step (s),Temperature (C),Humidity (%),Light (lux),Pressure (kPa),Interrupt Counter (counts/time step),Wind (m/s),Airflow (m/s),Airflow Ambient Temp (C),Airflow Error
Thu Sep 17 04:39:15 2020,6.208,33.043,26.928,3.04,96.653542968,0,0.0,0.182,46.46,0
Thu Sep 17 04:39:22 2020,6.207,33.015,26.078,3.05,96.65071875,0,0.0,0.222,45.03,0
Thu Sep 17 04:39:29 2020,6.208,33.048,26.577,3.04,96.653332031,0,0.0,0.144,47.63,0
Thu Sep 17 04:39:36 2020,6.21,32.99,25.541,3.04,96.65165625,0,0.0,0.151,47.42,0
Thu Sep 17 04:39:43 2020,6.21,32.962,26.269,3.05,96.65115625,0,0.0,0.169,46.64,0
Thu Sep 17 04:39:50 2020,6.206,32.955,25.804,3.04,96.653097656,0,0.0,0.168,46.63,0
Thu Sep 17 04:39:57 2020,6.21,33.033,25.857,3.04,96.652917968,0,0.0,0.148,47.18,0
Thu Sep 17 04:40:04 2020,6.205,32.99,25.91,3.04,96.650925781,0,0.0,0.15,47.11,0
Thu Sep 17 04:40:12 2020,6.207,32.983,26.431,3.05,96.652390625,0,0.0,0.157,46.83,0
Thu Sep 17 04:40:19 2020,6.208,33.0,26.411,3.04,96.652253906,0,0.0,0.147,47.09,0
Thu Sep 17 04:40:26 2020,6.207,32.993,25.735,3.05,96.651644531,0,0.0,0.162,46.61,0
Thu Sep 17 04:40:33 2020,6.205,32.935,27.4,3.05,96.653714843,0,0.0,0.166,46.47,0
Thu Sep 17 04:40:40 2020,6.207,32.952,27.676,3.05,96.653488281,0,0.0,0.176,46.1,0
Thu Sep 17 04:40:47 2020,6.206,33.015,26.701,3.05,96.653605468,0,0.0,0.15,46.93,0
Thu Sep 17 04:40:54 2020,6.209,33.068,26.696,3.08,96.655457031,0,0.0,0.151,46.86,0
Thu Sep 17 04:41:01 2020,6.206,33.025,25.95,3.06,96.65428125,0,0.0,0.133,47.25,0
Thu Sep 17 04:41:08 2020,6.236,33.164,26.022,3.06,96.652035156,0,0.0,0.129,47.48,0
Thu Sep 17 04:41:15 2020,6.206,33.086,25.773,3.05,96.655117187,0,0.0,0.144,47.08,0
Thu Sep 17 04:41:22 2020,6.209,33.058,25.646,3.06,96.654519531,0,0.0,0.144,46.96,0
Thu Sep 17 04:41:29 2020,6.209,33.106,26.185,3.05,96.653699218,0,0.0,0.157,46.59,0
Thu Sep 17 04:41:36 2020,6.207,33.058,25.933,3.06,96.651230468,0,0.0,0.154,46.66,0
Thu Sep 17 04:41:43 2020,6.207,33.081,26.441,3.07,96.652464843,0,0.0,0.146,46.75,0
Thu Sep 17 04:41:50 2020,6.206,33.103,25.839,3.04,96.653199218,0,0.0,0.146,46.79,0
Thu Sep 17 04:41:57 2020,6.207,33.061,24.723,3.05,96.653726562,0,0.0,0.138,47.06,0
Thu Sep 17 04:42:04 2020,6.208,33.003,24.829,3.05,96.655378906,0,0.0,0.141,46.94,0
Thu Sep 17 04:42:11 2020,6.204,32.985,25.004,3.05,96.651957031,0,0.0,0.141,46.78,0
Thu Sep 17 04:42:18 2020,6.207,33.043,24.987,3.05,96.654863281,0,0.0,0.15,46.54,0
Thu Sep 17 04:42:25 2020,6.209,33.111,25.178,3.07,96.652984375,0,0.0,0.143,46.7,0
Thu Sep 17 04:42:32 2020,6.208,33.164,24.978,3.05,96.656890625,0,0.0,0.136,46.89,0
Thu Sep 17 04:42:39 2020,6.207,33.151,24.436,3.05,96.652921875,0,0.0,0.131,47.12,0
Thu Sep 17 04:42:46 2020,6.208,33.124,24.588,3.05,96.654492187,0,0.0,0.135,47.02,0
Thu Sep 17 04:42:53 2020,6.207,33.051,24.14,3.06,96.652660156,0,0.0,0.132,47.14,0
Thu Sep 17 04:43:00 2020,6.208,33.088,24.444,3.07,96.654167968,0,0.0,0.142,46.73,0
Thu Sep 17 04:43:07 2020,6.208,33.131,23.719,3.03,96.652152343,0,0.0,0.136,46.92,0
Thu Sep 17 04:43:14 2020,6.205,33.229,24.337,3.06,96.653949218,0,0.0,0.137,46.92,0
Thu Sep 17 04:43:22 2020,6.207,33.297,25.12,3.06,96.657226562,0,0.0,0.157,46.28,0
Thu Sep 17 04:43:29 2020,6.209,33.325,24.249,3.05,96.6528125,0,0.0,0.152,46.3,0
Thu Sep 17 04:43:36 2020,6.208,33.353,25.27,3.07,96.653324218,0,0.0,0.133,46.95,0
Thu Sep 17 04:43:43 2020,6.209,33.325,24.761,3.04,96.653644531,0,0.0,0.137,46.97,0
Thu Sep 17 04:43:50 2020,6.209,33.197,25.447,3.06,96.653730468,0,0.0,0.136,46.98,0
Thu Sep 17 04:43:57 2020,6.207,33.199,25.851,3.07,96.658046875,0,0.0,0.132,47.15,0
Thu Sep 17 04:44:04 2020,6.208,33.151,25.975,3.05,96.653777343,0,0.0,0.127,47.19,0
Thu Sep 17 04:44:11 2020,6.21,33.164,25.338,3.05,96.656175781,0,0.0,0.135,46.93,0
Thu Sep 17 04:44:18 2020,6.205,33.156,25.181,3.05,96.656792968,0,0.0,0.135,46.94,0
Thu Sep 17 04:44:25 2020,6.208,33.27,25.088,3.05,96.656804687,0,0.0,0.131,47.15,0
Thu Sep 17 04:44:32 2020,6.209,33.282,25.083,3.07,96.655316406,0,0.0,0.126,47.38,0
Thu Sep 17 04:44:39 2020,6.206,33.335,25.012,3.03,96.655730468,0,0.0,0.13,47.4,0
Thu Sep 17 04:44:46 2020,6.209,33.317,24.928,3.06,96.654054687,0,0.0,0.13,47.32,0
Thu Sep 17 04:44:53 2020,6.211,33.31,25.381,3.16,96.654625,0,0.0,0.131,47.3,0
Thu Sep 17 04:45:00 2020,6.208,33.287,25.584,3.14,96.657949218,0,0.0,0.127,47.5,0
Thu Sep 17 04:45:07 2020,6.207,33.275,25.399,3.15,96.65621875,0,0.0,0.132,47.34,0
Thu Sep 17 04:45:14 2020,6.208,33.232,24.354,3.16,96.657292968,0,0.0,0.142,47.02,0
Thu Sep 17 04:45:21 2020,6.207,33.139,25.537,3.16,96.654023437,0,0.0,0.139,47.14,0
Thu Sep 17 04:45:28 2020,6.205,33.181,25.779,3.15,96.655523437,0,0.0,0.129,47.42,0
Thu Sep 17 04:45:35 2020,6.212,33.214,25.717,3.13,96.6566875,0,0.0,0.125,47.59,0
Thu Sep 17 04:45:42 2020,6.206,33.242,24.906,3.13,96.653222656,0,0.0,0.129,47.46,0
Thu Sep 17 04:45:49 2020,6.209,33.189,25.076,3.14,96.656785156,0,0.0,0.14,47.14,0
Thu Sep 17 04:45:56 2020,6.212,33.227,25.813,3.15,96.653851562,0,0.0,0.125,47.58,0
Thu Sep 17 04:46:03 2020,6.205,33.229,25.488,3.16,96.655039062,0,0.0,0.132,47.47,0
Thu Sep 17 04:46:10 2020,6.208,33.131,25.926,3.14,96.65403125,0,0.0,0.126,47.64,0
Thu Sep 17 04:46:17 2020,6.208,33.103,25.558,3.13,96.652839843,0,0.0,0.129,47.56,0
Thu Sep 17 04:46:24 2020,6.208,33.046,25.065,3.13,96.650070312,0,0.0,0.126,47.64,0
Thu Sep 17 04:46:32 2020,6.206,33.078,26.098,3.15,96.653570312,0,0.0,0.137,47.36,0
Thu Sep 17 04:46:39 2020,6.206,33.01,25.041,3.13,96.654214843,0,0.0,0.136,47.37,0
Thu Sep 17 04:46:46 2020,6.208,33.008,25.384,3.13,96.654441406,0,0.0,0.132,47.51,0
Thu Sep 17 04:46:53 2020,6.206,32.945,24.769,3.12,96.655832031,0,0.0,0.131,47.51,0
Thu Sep 17 04:47:00 2020,6.209,33.003,25.811,3.13,96.654707031,0,0.0,0.129,47.66,0
Thu Sep 17 04:47:07 2020,6.209,32.975,26.033,3.14,96.65575,0,0.0,0.129,47.64,0
Thu Sep 17 04:47:14 2020,6.208,32.937,26.135,3.12,96.656539062,0,0.0,0.132,47.63,0
Thu Sep 17 04:47:21 2020,6.211,32.874,25.959,3.15,96.655242187,0,0.0,0.135,47.41,0
Thu Sep 17 04:47:28 2020,6.207,32.741,26.562,3.15,96.655238281,0,0.0,0.138,47.32,0
Thu Sep 17 04:47:35 2020,6.209,32.703,27.384,3.14,96.654070312,0,0.0,0.135,47.38,0
Thu Sep 17 04:47:42 2020,6.208,32.68,26.858,3.13,96.6543125,0,0.0,0.134,47.45,0
Thu Sep 17 04:47:49 2020,6.21,32.663,26.832,3.12,96.653460937,0,0.0,0.143,47.16,0
Thu Sep 17 04:47:56 2020,6.207,32.741,25.875,3.12,96.652453125,0,0.0,0.14,47.26,0
Thu Sep 17 04:48:03 2020,6.209,32.753,25.877,3.13,96.656285156,0,0.0,0.146,47.08,0
Thu Sep 17 04:48:10 2020,6.208,32.867,26.568,3.14,96.652472656,0,0.0,0.127,47.71,0
Thu Sep 17 04:48:17 2020,6.209,32.9,26.972,3.12,96.656398437,0,0.0,0.129,47.64,0
Thu Sep 17 04:48:24 2020,6.21,32.922,25.906,3.13,96.654121093,0,0.0,0.125,47.87,0
Thu Sep 17 04:48:31 2020,6.209,33.046,25.685,3.14,96.654476562,0,0.0,0.126,47.78,0
Thu Sep 17 04:48:38 2020,6.207,33.078,26.101,3.14,96.654820312,0,0.0,0.154,46.93,0
Thu Sep 17 04:48:45 2020,6.208,33.106,25.965,3.13,96.655496093,0,0.0,0.153,46.75,0
Thu Sep 17 04:48:52 2020,6.209,33.139,25.985,3.14,96.655925781,0,0.0,0.129,47.58,0
Thu Sep 17 04:48:59 2020,6.207,33.01,26.316,3.13,96.656210937,0,0.0,0.135,47.41,0
Thu Sep 17 04:49:06 2020,6.208,32.912,26.065,3.13,96.655050781,0,0.0,0.14,47.32,0
Thu Sep 17 04:49:13 2020,6.208,32.849,26.603,3.12,96.655070312,0,0.0,0.133,47.51,0
Thu Sep 17 04:49:20 2020,6.207,32.796,26.48,3.13,96.650964843,0,0.0,0.133,47.54,0
Thu Sep 17 04:49:27 2020,6.209,32.738,25.828,3.12,96.652976562,0,0.0,0.128,47.68,0
Thu Sep 17 04:49:34 2020,6.208,32.691,26.412,3.13,96.653855468,0,0.0,0.126,47.78,0
Thu Sep 17 04:49:42 2020,6.207,32.718,26.036,3.13,96.656105468,0,0.0,0.131,47.69,0
Thu Sep 17 04:49:49 2020,6.206,32.665,25.454,3.12,96.654640625,0,0.0,0.126,47.86,0
Thu Sep 17 04:49:56 2020,6.208,32.643,27.079,3.13,96.654296875,0,0.0,0.127,47.86,0
Thu Sep 17 04:50:03 2020,6.206,32.726,25.97,3.12,96.653625,0,0.0,0.129,47.82,0
Thu Sep 17 04:50:10 2020,6.208,32.688,26.487,3.13,96.655644531,0,0.0,0.132,47.77,0
Thu Sep 17 04:50:17 2020,6.206,32.716,26.232,3.14,96.652429687,0,0.0,0.136,47.73,0
Thu Sep 17 04:50:24 2020,6.206,32.663,26.286,3.12,96.652953125,0,0.0,0.132,47.86,0
Thu Sep 17 04:50:31 2020,6.208,32.68,25.625,3.12,96.655242187,0,0.0,0.133,47.8,0
Thu Sep 17 04:50:38 2020,6.207,32.678,26.56,3.13,96.657,0,0.0,0.14,47.63,0
Thu Sep 17 04:50:45 2020,6.207,32.761,26.794,3.12,96.654332031,0,0.0,0.139,47.69,0
Thu Sep 17 04:50:52 2020,6.21,32.733,27.18,3.14,96.655972656,0,0.0,0.138,47.65,0
Thu Sep 17 04:50:59 2020,6.206,32.716,26.974,3.13,96.651839843,0,0.0,0.132,47.89,0
Thu Sep 17 04:51:06 2020,6.207,32.673,27.317,3.14,96.653335937,0,0.0,0.133,47.9,0
Thu Sep 17 04:51:13 2020,6.21,32.67,26.156,3.14,96.651246093,0,0.0,0.131,47.98,0
Thu Sep 17 04:51:20 2020,6.204,32.728,26.606,3.12,96.651816406,0,0.0,0.126,48.12,0
Thu Sep 17 04:51:27 2020,6.208,32.65,26.22,3.12,96.6570625,0,0.0,0.13,48.14,0
Thu Sep 17 04:51:34 2020,6.209,32.663,26.786,3.12,96.655464843,0,0.0,0.151,47.54,0
Thu Sep 17 04:51:41 2020,6.209,32.66,25.219,3.12,96.655609375,0,0.0,0.234,44.7,0
Thu Sep 17 04:51:48 2020,6.203,32.623,25.108,3.12,96.654714843,0,0.0,0.206,45.57,0
Thu Sep 17 04:51:55 2020,6.209,32.57,25.213,3.12,96.654519531,0,0.0,0.278,43.03,0
Thu Sep 17 04:52:02 2020,6.207,32.451,24.989,3.12,96.655734375,0,0.0,0.307,41.56,0
Thu Sep 17 04:52:09 2020,6.207,32.404,25.241,3.12,96.65475,0,0.0,0.29,41.85,0
Thu Sep 17 04:52:16 2020,6.21,32.371,25.889,3.12,96.655519531,0,0.0,0.362,39.47,0
Thu Sep 17 04:52:23 2020,6.206,32.247,26.98,3.12,96.653492187,0,0.0,0.363,38.79,0
Thu Sep 17 04:52:30 2020,6.206,32.134,26.618,3.13,96.656152343,0,0.0,0.359,38.94,0
Thu Sep 17 04:52:37 2020,6.21,32.152,26.049,3.11,96.653003906,0,0.0,0.262,41.91,0
Thu Sep 17 04:52:44 2020,6.206,32.23,26.725,3.12,96.65440625,0,0.0,0.303,40.27,0
Thu Sep 17 04:52:52 2020,6.208,32.187,25.973,3.11,96.656472656,0,0.0,0.287,40.52,0
Thu Sep 17 04:52:59 2020,6.209,32.195,26.06,3.11,96.655234375,0,0.0,0.356,38.2,0
Thu Sep 17 04:53:06 2020,6.208,32.132,26.071,3.1,96.660011718,0,0.0,0.201,43.3,0
Thu Sep 17 04:53:13 2020,6.206,32.149,26.542,3.12,96.658820312,0,0.0,0.228,42.91,0
Thu Sep 17 04:53:20 2020,6.207,32.142,25.869,3.1,96.657605468,0,0.0,0.216,43.35,0
Thu Sep 17 04:53:27 2020,6.209,32.184,25.077,3.12,96.659394531,0,0.0,0.158,45.54,0
Thu Sep 17 04:53:34 2020,6.205,32.212,25.421,3.11,96.659183593,0,0.0,0.196,44.63,0
Thu Sep 17 04:53:41 2020,6.208,32.144,25.392,3.1,96.659101562,0,0.0,0.154,45.89,0
Thu Sep 17 04:53:48 2020,6.206,32.182,25.595,3.12,96.659277343,0,0.0,0.158,46.02,0
Thu Sep 17 04:53:55 2020,6.206,32.23,26.872,3.12,96.660773437,0,0.0,0.192,45.07,0
Thu Sep 17 04:54:02 2020,6.211,32.232,26.516,3.1,96.66,0,0.0,0.234,43.26,0
Thu Sep 17 04:54:09 2020,6.206,32.215,26.741,3.12,96.661375,0,0.0,0.267,42.1,0
Thu Sep 17 04:54:16 2020,6.209,32.167,27.02,3.11,96.659542968,0,0.0,0.242,43.12,0
Thu Sep 17 04:54:23 2020,6.207,32.144,26.64,3.1,96.661964843,0,0.0,0.344,39.86,0
Thu Sep 17 04:54:30 2020,6.206,32.137,26.452,3.11,96.659128906,0,0.0,0.308,40.34,0
Thu Sep 17 04:54:37 2020,6.206,32.134,26.942,3.1,96.660113281,0,0.0,0.254,41.91,0
Thu Sep 17 04:54:44 2020,6.21,32.046,26.354,3.12,96.661746093,0,0.0,0.206,43.39,0
Thu Sep 17 04:54:51 2020,6.207,32.089,26.618,3.0,96.66365625,0,0.0,0.395,37.03,0
Thu Sep 17 04:54:58 2020,6.207,32.001,25.952,3.03,96.65709375,0,0.0,0.42,36.44,0
Thu Sep 17 04:55:05 2020,6.212,31.882,26.814,3.02,96.659183593,0,0.0,0.254,41.5,0
Thu Sep 17 04:55:12 2020,6.205,31.855,27.13,3.03,96.663417968,0,0.0,0.305,40.27,0
Thu Sep 17 04:55:19 2020,6.207,31.832,27.452,3.01,96.659597656,0,0.0,0.222,43.36,0
Thu Sep 17 04:55:26 2020,6.209,31.945,26.477,3.02,96.659195312,0,0.0,0.204,43.84,0
Thu Sep 17 04:55:33 2020,6.205,31.897,27.354,3.04,96.658929687,0,0.0,0.231,42.73,0
Thu Sep 17 04:55:40 2020,6.204,31.875,26.324,3.01,96.658433593,0,0.0,0.163,45.42,0
Thu Sep 17 04:55:47 2020,6.21,31.933,26.344,3.0,96.657980468,0,0.0,0.158,45.82,0
Thu Sep 17 04:55:54 2020,6.208,31.965,26.376,3.02,96.660414062,0,0.0,0.164,45.8,0
Thu Sep 17 04:56:01 2020,6.204,32.043,26.869,3.01,96.66096875,0,0.0,0.165,45.89,0
Thu Sep 17 04:56:09 2020,6.21,31.915,27.093,3.01,96.660898437,0,0.0,0.233,43.22,0
Thu Sep 17 04:56:16 2020,6.208,32.023,27.134,3.01,96.661527343,0,0.0,0.207,44.28,0
Thu Sep 17 04:56:23 2020,6.205,32.182,26.635,3.01,96.660953125,0,0.0,0.139,46.61,0
Thu Sep 17 04:56:30 2020,6.21,32.29,26.673,3.01,96.662507812,0,0.0,0.145,46.56,0
Thu Sep 17 04:56:37 2020,6.207,32.247,27.441,3.01,96.663515625,0,0.0,0.147,46.64,0
Thu Sep 17 04:56:44 2020,6.208,32.144,26.341,3.03,96.661617187,0,0.0,0.147,46.73,0
Thu Sep 17 04:56:51 2020,6.206,32.016,26.66,3.01,96.660996093,0,0.0,0.146,46.92,0
Thu Sep 17 04:56:58 2020,6.207,31.953,26.789,3.01,96.661109375,0,0.0,0.142,47.0,0
Thu Sep 17 04:57:05 2020,6.21,32.036,26.937,3.03,96.657921875,0,0.0,0.141,47.12,0
Thu Sep 17 04:57:12 2020,6.209,32.043,26.408,3.01,96.661382812,0,0.0,0.138,47.27,0
Thu Sep 17 04:57:19 2020,6.205,32.106,27.52,3.01,96.664,0,0.0,0.129,47.64,0
Thu Sep 17 04:57:26 2020,6.209,32.2,26.548,3.02,96.662113281,0,0.0,0.126,47.77,0
Thu Sep 17 04:57:33 2020,6.208,32.247,26.919,3.02,96.660480468,0,0.0,0.128,47.83,0
Thu Sep 17 04:57:40 2020,6.208,32.25,26.783,3.02,96.661320312,0,0.0,0.132,47.85,0
Thu Sep 17 04:57:47 2020,6.207,32.212,26.004,3.02,96.662828125,0,0.0,0.133,47.72,0
Thu Sep 17 04:57:54 2020,6.207,32.21,27.4,3.04,96.657472656,0,0.0,0.139,47.68,0
Thu Sep 17 04:58:01 2020,6.208,32.273,26.828,3.02,96.655765625,0,0.0,0.141,47.46,0
Thu Sep 17 04:58:08 2020,6.204,32.381,26.542,3.02,96.657167968,0,0.0,0.135,47.55,0
Thu Sep 17 04:58:15 2020,6.208,32.489,27.407,3.04,96.658867187,0,0.0,0.144,47.33,0
Thu Sep 17 04:58:22 2020,6.205,32.618,26.744,3.02,96.657117187,0,0.0,0.133,47.74,0
Thu Sep 17 04:58:29 2020,6.209,32.711,26.693,3.03,96.659074218,0,0.0,0.129,47.94,0
Thu Sep 17 04:58:36 2020,6.206,32.759,27.354,3.02,96.660203125,0,0.0,0.138,47.69,0
Thu Sep 17 04:58:43 2020,6.209,32.852,26.666,3.02,96.661527343,0,0.0,0.145,47.49,0
Thu Sep 17 04:58:50 2020,6.205,32.884,26.335,3.02,96.659414062,0,0.0,0.151,47.25,0
Thu Sep 17 04:58:57 2020,6.209,32.983,26.583,3.04,96.6618125,0,0.0,0.146,47.25,0
Thu Sep 17 04:59:04 2020,6.207,33.041,26.683,3.03,96.659839843,0,0.0,0.136,47.57,0
Thu Sep 17 04:59:11 2020,6.209,33.078,26.721,3.0,96.65796875,0,0.0,0.145,47.44,0
Thu Sep 17 04:59:19 2020,6.209,33.01,26.38,3.03,96.657609375,0,0.0,0.141,47.24,0
Thu Sep 17 04:59:26 2020,6.207,32.978,25.143,3.02,96.660042968,0,0.0,0.135,47.6,0
Thu Sep 17 04:59:33 2020,6.206,32.844,25.013,3.03,96.65859375,0,0.0,0.138,47.52,0
Thu Sep 17 04:59:40 2020,6.207,32.786,26.132,3.03,96.659605468,0,0.0,0.132,47.67,0
Thu Sep 17 04:59:47 2020,6.205,32.784,25.895,3.03,96.656972656,0,0.0,0.128,47.79,0
Thu Sep 17 04:59:54 2020,6.207,32.771,25.839,3.03,96.657800781,0,0.0,0.132,47.61,0
Thu Sep 17 05:00:01 2020,6.208,32.779,25.624,3.03,96.659421875,0,0.0,0.13,47.78,0
Thu Sep 17 05:00:08 2020,6.21,32.696,26.577,3.02,96.657113281,0,0.0,0.144,47.54,0
Thu Sep 17 05:00:15 2020,6.207,32.633,26.182,3.02,96.6585,0,0.0,0.143,47.35,0
Thu Sep 17 05:00:22 2020,6.21,32.645,26.376,3.04,96.657835937,0,0.0,0.138,47.4,0
Thu Sep 17 05:00:29 2020,6.207,32.638,25.639,3.02,96.656765625,0,0.0,0.129,47.76,0
Thu Sep 17 05:00:36 2020,6.209,32.615,26.055,3.03,96.657242187,0,0.0,0.129,47.67,0
Thu Sep 17 05:00:43 2020,6.207,32.638,26.655,3.02,96.656613281,0,0.0,0.129,47.63,0
Thu Sep 17 05:00:50 2020,6.208,32.691,25.64,3.02,96.656078125,0,0.0,0.129,47.68,0
Thu Sep 17 05:00:57 2020,6.208,32.612,25.77,3.04,96.658109375,0,0.0,0.129,47.68,0
Thu Sep 17 05:01:04 2020,6.207,32.615,26.736,3.03,96.659390625,0,0.0,0.132,47.55,0
Thu Sep 17 05:01:11 2020,6.207,32.597,26.701,3.02,96.658464843,0,0.0,0.132,47.56,0
Thu Sep 17 05:01:18 2020,6.207,32.62,27.02,3.04,96.658320312,0,0.0,0.129,47.49,0
Thu Sep 17 05:01:25 2020,6.206,32.648,26.765,3.03,96.658738281,0,0.0,0.145,47.11,0
Thu Sep 17 05:01:32 2020,6.208,32.595,26.269,3.02,96.656316406,0,0.0,0.154,46.8,0
Thu Sep 17 05:01:39 2020,6.206,32.562,26.661,3.02,96.658789062,0,0.0,0.155,46.75,0
Thu Sep 17 05:01:46 2020,6.208,32.519,27.081,3.02,96.658097656,0,0.0,0.154,46.56,0
Thu Sep 17 05:01:53 2020,6.207,32.562,26.496,3.02,96.660804687,0,0.0,0.136,47.09,0
Thu Sep 17 05:02:00 2020,6.208,32.59,26.385,3.02,96.65790625,0,0.0,0.132,47.28,0
Thu Sep 17 05:02:07 2020,6.21,32.623,26.435,3.03,96.660011718,0,0.0,0.135,47.19,0
Thu Sep 17 05:02:14 2020,6.207,32.635,26.434,3.04,96.66,0,0.0,0.13,47.35,0
Thu Sep 17 05:02:21 2020,6.205,32.602,26.359,3.04,96.6583125,0,0.0,0.13,47.36,0
Thu Sep 17 05:02:28 2020,6.207,32.519,26.745,3.04,96.658027343,0,0.0,0.13,47.33,0
Thu Sep 17 05:02:36 2020,6.205,32.482,26.518,3.05,96.658417968,0,0.0,0.135,47.17,0
Thu Sep 17 05:02:43 2020,6.206,32.378,26.489,3.03,96.660707031,0,0.0,0.139,47.03,0
Thu Sep 17 05:02:50 2020,6.208,32.315,26.631,3.02,96.659273437,0,0.0,0.138,47.04,0
Thu Sep 17 05:02:57 2020,6.206,32.358,26.257,3.03,96.657339843,0,0.0,0.134,47.1,0
Thu Sep 17 05:03:04 2020,6.209,32.341,26.38,3.02,96.657101562,0,0.0,0.161,46.26,0
Thu Sep 17 05:03:11 2020,6.208,32.398,27.304,3.02,96.658832031,0,0.0,0.156,46.28,0
Thu Sep 17 05:03:18 2020,6.206,32.482,26.786,3.02,96.658136718,0,0.0,0.152,46.45,0
Thu Sep 17 05:03:25 2020,6.206,32.57,27.102,3.02,96.659167968,0,0.0,0.134,47.04,0
Thu Sep 17 05:03:32 2020,6.207,32.673,26.902,3.04,96.659273437,0,0.0,0.157,46.22,0
Thu Sep 17 05:03:39 2020,6.207,32.716,26.409,3.03,96.659816406,0,0.0,0.136,46.79,0
Thu Sep 17 05:03:46 2020,6.206,32.668,26.802,3.02,96.660648437,0,0.0,0.163,45.68,0
Thu Sep 17 05:03:53 2020,6.21,32.655,26.968,3.02,96.660117187,0,0.0,0.155,45.96,0
Thu Sep 17 05:04:00 2020,6.21,32.693,26.899,3.02,96.661054687,0,0.0,0.149,46.03,0
Thu Sep 17 05:04:07 2020,6.209,32.806,27.279,3.02,96.6594375,0,0.0,0.151,46.13,0
Thu Sep 17 05:04:14 2020,6.208,32.879,27.29,3.03,96.6598125,0,0.0,0.132,46.56,0
Thu Sep 17 05:04:21 2020,6.207,32.952,27.407,3.04,96.661289062,0,0.0,0.155,45.97,0
Thu Sep 17 05:04:28 2020,6.209,33.025,27.699,3.02,96.661902343,0,0.0,0.164,45.53,0
Thu Sep 17 05:04:35 2020,6.208,33.114,29.293,3.02,96.660417968,0,0.0,0.222,43.59,0
Thu Sep 17 05:04:42 2020,6.209,33.116,28.541,3.02,96.660476562,0,0.0,0.15,45.77,0
Thu Sep 17 05:04:49 2020,6.208,33.179,28.945,3.0,96.662726562,0,0.0,0.146,46.01,0
Thu Sep 17 05:04:56 2020,6.21,33.187,28.746,3.02,96.66225,0,0.0,0.156,45.73,0
Thu Sep 17 05:05:03 2020,6.206,33.234,28.573,3.01,96.661699218,0,0.0,0.157,45.67,0
Thu Sep 17 05:05:10 2020,6.206,33.287,28.977,3.02,96.660394531,0,0.0,0.22,43.7,0
Thu Sep 17 05:05:17 2020,6.212,33.29,28.942,3.02,96.662476562,0,0.0,0.16,45.15,0
Thu Sep 17 05:05:24 2020,6.204,33.328,29.322,3.01,96.662113281,0,0.0,0.135,46.19,0
Thu Sep 17 05:05:31 2020,6.209,33.37,30.502,3.01,96.663828125,0,0.0,0.135,46.31,0
Thu Sep 17 05:05:38 2020,6.21,33.343,29.383,3.01,96.662097656,0,0.0,0.127,46.63,0
Thu Sep 17 05:05:46 2020,6.207,33.139,28.942,3.01,96.65921875,0,0.0,0.129,46.53,0
Thu Sep 17 05:05:53 2020,6.206,32.95,28.367,2.99,96.657394531,0,0.0,0.144,46.1,0
Thu Sep 17 05:06:00 2020,6.206,32.766,28.894,3.0,96.660921875,0,0.0,0.126,46.62,0
Thu Sep 17 05:06:07 2020,6.207,32.769,29.301,3.01,96.66040625,0,0.0,0.138,46.27,0
Thu Sep 17 05:06:14 2020,6.209,32.696,27.655,3.01,96.656570312,0,0.0,0.128,46.56,0
Thu Sep 17 05:06:21 2020,6.21,32.743,28.48,3.0,96.660738281,0,0.0,0.128,46.65,0
Thu Sep 17 05:06:28 2020,6.209,32.842,28.192,3.04,96.658101562,0,0.0,0.13,46.73,0
Thu Sep 17 05:06:35 2020,6.21,32.95,27.726,3.01,96.660257812,0,0.0,0.127,46.79,0
Thu Sep 17 05:06:42 2020,6.207,33.038,28.894,3.0,96.660875,0,0.0,0.145,46.32,0
Thu Sep 17 05:06:49 2020,6.206,33.071,29.383,3.04,96.662914062,0,0.0,0.136,46.44,0
Thu Sep 17 05:06:56 2020,6.209,33.149,28.216,3.03,96.660464843,0,0.0,0.132,46.73,0
Thu Sep 17 05:07:03 2020,6.21,33.181,28.788,3.02,96.66246875,0,0.0,0.14,46.44,0
Thu Sep 17 05:07:10 2020,6.206,33.27,28.277,3.01,96.660476562,0,0.0,0.196,44.62,0
Thu Sep 17 05:07:17 2020,6.209,33.312,29.679,3.01,96.662015625,0,0.0,0.148,45.97,0
Thu Sep 17 05:07:24 2020,6.207,33.37,29.809,3.01,96.659847656,0,0.0,0.18,45.13,0
Thu Sep 17 05:07:31 2020,6.21,33.343,30.043,3.01,96.66225,0,0.0,0.19,44.77,0
Thu Sep 17 05:07:38 2020,6.207,33.406,31.042,2.99,96.663339843,0,0.0,0.179,44.3,0
Thu Sep 17 05:07:45 2020,6.211,33.413,31.224,3.01,96.661925781,0,0.0,0.162,45.17,0
Thu Sep 17 05:07:52 2020,6.205,33.426,30.123,3.02,96.660828125,0,0.0,0.146,45.81,0
Thu Sep 17 05:07:59 2020,6.208,33.398,30.494,3.01,96.660230468,0,0.0,0.144,45.89,0
Thu Sep 17 05:08:06 2020,6.21,33.385,30.484,3.0,96.663886718,0,0.0,0.144,45.9,0
Thu Sep 17 05:08:13 2020,6.206,33.398,30.534,3.02,96.660796875,0,0.0,0.139,46.06,0
